# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.05468e-05 to 33.386 h/Mpc,
# number of wavenumbers equal to 127
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_tot              
       6.696825727974e-02       3.234550843813e-02      -8.389492649172e+03      -8.420673277129e+03       3.321827118808e-02       5.182335527604e-01       4.996647436375e-05      -2.626133194153e+03       1.019986106132e-01       1.019986106132e-01       1.684134655426e+04       2.003736351838e+00       2.123017877965e-01      -7.461506466688e-09      -2.151974338329e-09       4.849314904908e-13      -1.001868482020e+00      -1.053588890752e-04      -1.001868175919e+00      -4.085577287368e-04 
       7.009734635676e-02       3.100787392839e-02      -8.812809527072e+03      -8.843939689194e+03       3.184452156375e-02       5.442650780503e-01       5.247240931875e-05      -2.758214273714e+03       9.777747941964e-02       9.777747941964e-02       1.768787937839e+04       2.104511518544e+00       2.035160883182e-01      -7.398242535140e-09      -2.062979515173e-09       4.648771657387e-13      -1.052256052707e+00      -1.086808147283e-04      -1.052255759272e+00      -4.287998447364e-04 
       7.318535340287e-02       2.969932633134e-02      -9.200813274849e+03      -9.233189753617e+03       3.050064147532e-02       5.681900697622e-01       5.477363932968e-05      -2.879618081129e+03       9.364810786163e-02       9.364810786163e-02       1.846637950723e+04       2.197139999879e+00       1.949213754343e-01      -7.333367233190e-09      -1.975907356482e-09       4.452560991943e-13      -1.098570280982e+00      -1.146458203363e-04      -1.098569999940e+00      -4.478558533396e-04 
       7.625976431521e-02       2.840166589717e-02      -9.551979544342e+03      -9.587006693564e+03       2.916793331539e-02       5.899126239017e-01       5.686244377931e-05      -2.989897323628e+03       8.955218231410e-02       8.955218231410e-02       1.917401338713e+04       2.281281802839e+00       1.863963475070e-01      -7.262577488886e-09      -1.889549632548e-09       4.257960252349e-13      -1.140641170170e+00      -1.233105448252e-04      -1.140640901419e+00      -4.656679542302e-04 
       7.934112594001e-02       2.710993918129e-02      -9.866317130863e+03      -9.905383367315e+03       2.784131526328e-02       6.094359433192e-01       5.873942757572e-05      -3.089050542034e+03       8.547467765482e-02       8.547467765482e-02       1.981076673463e+04       2.356935793550e+00       1.779096838460e-01      -7.184032001446e-09      -1.803579752053e-09       4.064233489241e-13      -1.178468153288e+00      -1.345099905554e-04      -1.178467896775e+00      -4.822104092864e-04 
       8.244554372545e-02       2.582908047534e-02      -1.014604095070e+04      -1.019038404786e+04       2.652585425709e-02       6.268883582181e-01       6.041501535943e-05      -3.177729157100e+03       8.143101529036e-02       8.143101529036e-02       2.038076809572e+04       2.424598525863e+00       1.694934940059e-01      -7.097877423847e-09      -1.718329108970e-09       3.872127474409e-13      -1.212299507308e+00      -1.478151191372e-04      -1.212299262931e+00      -4.975140782678e-04 
       8.558616489874e-02       2.457059692579e-02      -1.039617275055e+04      -1.044674169143e+04       2.523338182359e-02       6.425708960474e-01       6.191910580829e-05      -3.257424010949e+03       7.745915472750e-02       7.745915472750e-02       2.089348338286e+04       2.485405445041e+00       1.612266548875e-01      -7.006161603122e-09      -1.634566691236e-09       3.683375065258e-13      -1.242702954976e+00      -1.625258698895e-04      -1.242702722520e+00      -5.116929820944e-04 
       8.877410532767e-02       2.335196951134e-02      -1.062477074854e+04      -1.068209539079e+04       2.398182955979e-02       6.569436923978e-01       6.329794026358e-05      -3.330539086320e+03       7.361148919297e-02       7.361148919297e-02       2.136419078157e+04       2.541195822838e+00       1.532184358477e-01      -6.912522507647e-09      -1.553458269696e-09       3.500603240112e-13      -1.270598132326e+00      -1.777380637079e-04      -1.270597911419e+00      -5.249673613311e-04 
       9.201905333623e-02       2.219122176955e-02      -1.084280140593e+04      -1.090688624038e+04       2.278972694609e-02       6.706621859142e-01       6.461249765750e-05      -3.400357848565e+03       6.994726362291e-02       6.994726362291e-02       2.181377248076e+04       2.594469434882e+00       1.455919591327e-01      -6.822070508889e-09      -1.476205855179e-09       3.326520641408e-13      -1.297234927351e+00      -1.924048374825e-04      -1.297234717441e+00      -5.376646956214e-04 
       9.532967678636e-02       2.110662998132e-02      -1.106350975102e+04      -1.113376664997e+04       2.167584491286e-02       6.845112006468e-01       6.593850290024e-05      -3.470857042013e+03       6.652424511945e-02       6.652424511945e-02       2.226753329995e+04       2.648259806445e+00       1.384674516825e-01      -6.740692959583e-09      -1.404027602486e-09       3.163872290841e-13      -1.324130102860e+00      -2.053520653685e-04      -1.324129903223e+00      -5.501972742833e-04 
       9.871390541466e-02       2.011369549799e-02      -1.130141769546e+04      -1.137665873488e+04       2.065610300853e-02       6.993526324916e-01       6.735882805867e-05      -3.546409964200e+03       6.339127069624e-02       6.339127069624e-02       2.275331746976e+04       2.705903101262e+00       1.319465674144e-01      -6.674583128374e-09      -1.337956207221e-09       3.014985291520e-13      -1.352951740867e+00      -2.154702111401e-04      -1.352951550631e+00      -5.630466215828e-04 
       1.021791312674e-01       1.922279877838e-02      -1.157057355336e+04      -1.164908706225e+04       1.974115187541e-02       7.160173725019e-01       6.895477439625e-05      -3.631262187986e+03       6.057981392139e-02       6.057981392139e-02       2.329817412451e+04       2.770641861617e+00       1.260949161273e-01      -6.629389855824e-09      -1.278682464925e-09       2.881416300076e-13      -1.385321112608e+00      -2.219155671389e-04      -1.385320930809e+00      -5.767170430172e-04 
       1.057323536993e-01       1.843660237006e-02      -1.188273561064e+04      -1.196244091462e+04       1.893372983909e-02       7.352099628919e-01       7.079341560330e-05      -3.728985508628e+03       5.809877836330e-02       5.809877836330e-02       2.392488182925e+04       2.845199348001e+00       1.209309895415e-01      -6.609397115531e-09      -1.226382992026e-09       2.763563308555e-13      -1.422599848356e+00      -2.241446370298e-04      -1.422599674001e+00      -5.916576124274e-04 
       1.093802858263e-01       1.774961124265e-02      -1.224515069135e+04      -1.232384525007e+04       1.822818883269e-02       7.573666865030e-01       7.291703588501e-05      -3.841809124808e+03       5.593027384160e-02       5.593027384160e-02       2.464769050013e+04       2.931278060049e+00       1.164175952807e-01      -6.616698982555e-09      -1.180690430818e-09       2.660598503555e-13      -1.465639197875e+00      -2.221929352627e-04      -1.465639030025e+00      -6.082071142857e-04 
       1.131294335364e-01       1.714723739809e-02      -1.265859317864e+04      -1.273426668411e+04       1.760955372513e-02       7.825483620942e-01       7.533035410110e-05      -3.970025385057e+03       5.402917469288e-02       5.402917469288e-02       2.546853336822e+04       3.029097754050e+00       1.124607382361e-01      -6.650456703242e-09      -1.140631886990e-09       2.570329539753e-13      -1.514549039173e+00      -2.166421473109e-04      -1.514548877025e+00      -6.264985244951e-04 
       1.169861545600e-01       1.660737420045e-02      -1.311592284894e+04      -1.318710837795e+04       1.705512466294e-02       8.103440617150e-01       7.799299854716e-05      -4.111549539272e+03       5.232626150521e-02       5.232626150521e-02       2.637421675590e+04       3.137064962316e+00       1.089163046209e-01      -6.706580126415e-09      -1.104733413975e-09       2.489434987639e-13      -1.568532638198e+00      -2.088545296260e-04      -1.568532481158e+00      -6.464305622586e-04 
       1.209567028098e-01       1.610364817447e-02      -1.360184271576e+04      -1.366794446717e+04       1.653779759952e-02       8.398497939416e-01       8.081844608317e-05      -4.261837998597e+03       5.073605875636e-02       5.073605875636e-02       2.733588893435e+04       3.251722091593e+00       1.056065673788e-01      -6.777683773425e-09      -1.071236882076e-09       2.413953032067e-13      -1.625861198067e+00      -2.006686121092e-04      -1.625861045796e+00      -6.676106670261e-04 
