# Matter power spectrum P(k) at redshift z=0
# for k=1.02704e-05 to 32.5129 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.466281822807e-01       1.457136180553e+03 
       3.585524941869e-01       1.400901699827e+03 
       3.709765780119e-01       1.351454856045e+03 
       3.839428211180e-01       1.305765231319e+03 
       3.975010467839e-01       1.259786880639e+03 
       4.117103381679e-01       1.213238612796e+03 
       4.266414545326e-01       1.168760004851e+03 
       4.423800865340e-01       1.127278815826e+03 
       4.590313244920e-01       1.087222436950e+03 
       4.767259204787e-01       1.047124137865e+03 
       4.956292721224e-01       1.007814567657e+03 
       5.159546580624e-01       9.698611688608e+02 
       5.379833396512e-01       9.320349190770e+02 
       5.620961834461e-01       8.941432098665e+02 
       5.888254874870e-01       8.562145724705e+02 
       6.189441035204e-01       8.174268391905e+02 
       6.536276341340e-01       7.772885865311e+02 
       6.947699549447e-01       7.347473039735e+02 
       7.456456085986e-01       6.883236160403e+02 
       8.124135989195e-01       6.354604703978e+02 
       9.076760920023e-01       5.718462726002e+02 
       1.057387511191e+00       4.913810747331e+02 
       1.297191697897e+00       3.942576840220e+02 
       1.629563322576e+00       2.989486781129e+02 
       2.051423945286e+00       2.175355701773e+02 
       2.582589417251e+00       1.522391466009e+02 
       3.251287445412e+00       1.028981249917e+02 
       4.093128386076e+00       6.755512821674e+01 
       5.152943338967e+00       4.332742719053e+01 
       6.487171314961e+00       2.728611712120e+01 
       8.166864819067e+00       1.694544249909e+01 
       1.028147365541e+01       1.041316373595e+01 
       1.294360845549e+01       6.348693613822e+00 
       1.629503760493e+01       3.848000565659e+00 
       2.051423692699e+01       2.322168634590e+00 
       2.582589417095e+01       1.396854521814e+00 
       3.251287445412e+01       8.382462308355e-01 
