# Matter power spectrum P(k) at redshift z=1
# for k=1.08122e-05 to 34.227 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       6.730929854397e-02       3.506058620240e+03 
       7.043233154506e-02       3.366224719794e+03 
       7.351769777150e-02       3.218577365922e+03 
       7.659196523334e-02       3.062583899592e+03 
       7.967510433389e-02       2.899763176388e+03 
       8.278284217934e-02       2.733199941516e+03 
       8.592806912073e-02       2.566988250575e+03 
       8.912172204511e-02       2.405603269906e+03 
       9.237336212806e-02       2.253473532425e+03 
       9.569156564264e-02       2.114428030054e+03 
       9.908419575557e-02       1.991292741188e+03 
       1.025585959126e-01       1.885587381323e+03 
       1.061217299874e-01       1.797394204349e+03 
       1.097802853133e-01       1.725262780640e+03 
       1.135407492290e-01       1.666315778489e+03 
       1.174094663379e-01       1.616449875980e+03 
       1.213926815009e-01       1.570729151630e+03 
       1.254965721537e-01       1.524037084967e+03 
       1.297272726072e-01       1.471845652481e+03 
       1.340908923634e-01       1.411193726149e+03 
       1.385935300657e-01       1.341331078898e+03 
       1.432412844264e-01       1.264079684956e+03 
       1.480402632937e-01       1.183400639859e+03 
       1.529965919028e-01       1.104482431664e+03 
       1.581164212817e-01       1.032461889371e+03 
       1.634059377361e-01       9.710972355568e+02 
       1.688713743070e-01       9.218410978904e+02 
       1.745190250792e-01       8.835292424511e+02 
       1.803552632037e-01       8.525745308666e+02 
       1.863865634899e-01       8.242483627120e+02 
       1.926195304197e-01       7.934806797006e+02 
       1.990609324411e-01       7.569077191258e+02 
       2.057177434125e-01       7.145405090470e+02 
       2.125971921063e-01       6.696409074498e+02 
       2.197068207431e-01       6.267519282269e+02 
       2.270545536319e-01       5.895383883736e+02 
       2.346487771472e-01       5.595604965734e+02 
       2.424984325055e-01       5.357332024758e+02 
       2.506131231200e-01       5.146793659554e+02 
       2.590032387532e-01       4.926601489166e+02 
       2.676800992754e-01       4.678828893673e+02 
       2.766561216200e-01       4.411706196566e+02 
       2.859450145684e-01       4.153115835487e+02 
       2.955620073647e-01       3.929485710859e+02 
       3.055241199846e-01       3.744153615092e+02 
       3.158504853047e-01       3.579868901323e+02 
       3.265627366807e-01       3.414458632490e+02 
       3.376854788734e-01       3.238595226107e+02 
       3.492468663482e-01       3.063312219383e+02 
       3.612793214604e-01       2.903800040571e+02 
       3.738204370354e-01       2.764406371166e+02 
       3.869141250887e-01       2.634049629453e+02 
       4.006120986290e-01       2.502935883644e+02 
       4.149758110126e-01       2.372595067679e+02 
       4.300790343704e-01       2.250885547183e+02 
       4.460113473286e-01       2.138721089979e+02 
       4.628829436091e-01       2.030555791053e+02 
       4.808314046881e-01       1.923486013927e+02 
       5.000314709345e-01       1.821008032598e+02 
       5.207095298065e-01       1.723581953141e+02 
       5.431657836000e-01       1.627544897318e+02 
       5.678094230181e-01       1.533565657688e+02 
       5.952168560829e-01       1.441501525368e+02 
       6.262330338471e-01       1.349364726561e+02 
       6.621584509943e-01       1.256661003692e+02 
       7.051188791472e-01       1.161286134604e+02 
       7.588555501211e-01       1.060851944032e+02 
       8.305464881017e-01       9.513453394768e+01 
       9.350817326927e-01       8.270450486172e+01 
       1.102129198408e+00       6.837118572775e+01 
       1.363962091698e+00       5.351342959949e+01 
       1.715432713114e+00       4.090723108802e+01 
       2.159576191143e+00       3.083293406533e+01 
       2.718745272545e+00       2.278933146524e+01 
       3.422697511774e+00       1.643266642459e+01 
       4.308920874457e+00       1.151589869261e+01 
       5.424609986264e+00       7.827253710079e+00 
       6.829179360781e+00       5.161813394289e+00 
       8.597427438987e+00       3.311757873020e+00 
       1.082351987900e+01       2.075386434982e+00 
       1.362600422073e+01       1.275685615418e+00 
       1.715412297469e+01       7.721423004224e-01 
       2.159576132988e+01       4.617933043061e-01 
       2.718745272523e+01       2.736703422409e-01 
       3.422697511774e+01       1.610727317147e-01 
