# Matter power spectrum P(k) at redshift z=0
# for k=1.04962e-05 to 33.2257 h/Mpc,
# number of wavenumbers equal to 127
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.737804597268e-01       2.895758761983e+03 
       1.795920234548e-01       2.810909808213e+03 
       1.855978079626e-01       2.735771236984e+03 
       1.918043992299e-01       2.654390635749e+03 
       1.982185423983e-01       2.554780329345e+03 
       2.048471822440e-01       2.435384811886e+03 
       2.116975115892e-01       2.305438261049e+03 
       2.187770286152e-01       2.179295026163e+03 
       2.260936041331e-01       2.069230688026e+03 
       2.336555600244e-01       1.981102283905e+03 
       2.414717602743e-01       1.912632687638e+03 
       2.495517163331e-01       1.853866145899e+03 
       2.579057089602e-01       1.792766193145e+03 
       2.665449292714e-01       1.722538731055e+03 
       2.754816424689e-01       1.644820628360e+03 
       2.847293787343e-01       1.567999636675e+03 
       2.943031570861e-01       1.500944901901e+03 
       3.042197497613e-01       1.445704134731e+03 
       3.144979970145e-01       1.397424990834e+03 
       3.251591853633e-01       1.349106439206e+03 
       3.362275065690e-01       1.297083254075e+03 
       3.477306204760e-01       1.244216529555e+03 
       3.597003529601e-01       1.195388073375e+03 
       3.721735716982e-01       1.152482992603e+03 
       3.851932989059e-01       1.112517184661e+03 
       3.988101441581e-01       1.072192942627e+03 
       4.130841760173e-01       1.031567964388e+03 
       4.280874051803e-01       9.930001286778e+02 
       4.439071355366e-01       9.570529482998e+02 
       4.606505724552e-01       9.222204742419e+02 
       4.784512945729e-01       8.873888039583e+02 
       4.974785603450e-01       8.534075317707e+02 
       5.179510558978e-01       8.206095823315e+02 
       5.401578396427e-01       7.878916928919e+02 
       5.644914092968e-01       7.552159400425e+02 
       5.915021237723e-01       7.225372448699e+02 
       6.219922530160e-01       6.891370152370e+02 
       6.571881446088e-01       6.546181641119e+02 
       6.990774248951e-01       6.180442011547e+02 
       7.511222483067e-01       5.781373905583e+02 
       8.198892963002e-01       5.326702414418e+02 
       9.188990552105e-01       4.779328242812e+02 
       1.075680404489e+00       4.089994771084e+02 
       1.324834889789e+00       3.275144718889e+02 
       1.665265703079e+00       2.492920456653e+02 
       2.096397260555e+00       1.825738711314e+02 
       2.639207611469e+00       1.286943792811e+02 
       3.322565528991e+00       8.758499622672e+01 
       4.182862176798e+00       5.784874987735e+01 
       5.265911488404e+00       3.728495233877e+01 
       6.629389789010e+00       2.356956966550e+01 
       8.345907270074e+00       1.467718138411e+01 
       1.050687474677e+01       9.035577713924e+00 
       1.322737161725e+01       5.514613735985e+00 
       1.665227426020e+01       3.343982212077e+00 
       2.096397123034e+01       2.017989866636e+00 
       2.639207611399e+01       1.213440515381e+00 
       3.322565528991e+01       7.277200245741e-01 
